item_id,category,product_type,brand,color,title,description,price,image_url
item_00089,books,history book,Orion,brown,Orion Brown History Book,"Orion Brown History Book designed for books enthusiasts. This reliable history book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",293.57,https://images.unsplash.com/photo-1000000000089?auto=format&fit=crop&w=400&q=80
item_00090,electronics,tablet,Summit,red,Summit Red Tablet,"Summit Red Tablet designed for electronics enthusiasts. This reliable tablet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",559.64,https://images.unsplash.com/photo-1000000000090?auto=format&fit=crop&w=400&q=80
item_00091,home,desk lamp,Vertex,gray,Vertex Gray Desk Lamp,"Vertex Gray Desk Lamp designed for home enthusiasts. This reliable desk lamp features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",114.83,https://images.unsplash.com/photo-1000000000091?auto=format&fit=crop&w=400&q=80
item_00092,fashion,backpack,Vertex,gray,Vertex Gray Backpack,"Vertex Gray Backpack designed for fashion enthusiasts. This reliable backpack features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",966.56,https://images.unsplash.com/photo-1000000000092?auto=format&fit=crop&w=400&q=80
item_00093,beauty,skin cleanser,Vertex,green,Vertex Green Skin Cleanser,"Vertex Green Skin Cleanser designed for beauty enthusiasts. This reliable skin cleanser features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",933.68,https://images.unsplash.com/photo-1000000000093?auto=format&fit=crop&w=400&q=80
item_00094,sports,hiking backpack,Nexa,red,Nexa Red Hiking Backpack,"Nexa Red Hiking Backpack designed for sports enthusiasts. This reliable hiking backpack features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",786.91,https://images.unsplash.com/photo-1000000000094?auto=format&fit=crop&w=400&q=80
item_00095,books,history book,Nexa,black,Nexa Black History Book,"Nexa Black History Book designed for books enthusiasts. This reliable history book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",118.04,https://images.unsplash.com/photo-1000000000095?auto=format&fit=crop&w=400&q=80
item_00096,electronics,mechanical keyboard,Nexa,blue,Nexa Blue Mechanical Keyboard,"Nexa Blue Mechanical Keyboard designed for electronics enthusiasts. This reliable mechanical keyboard features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",240.3,https://images.unsplash.com/photo-1000000000096?auto=format&fit=crop&w=400&q=80
item_00097,home,kitchen scale,Orion,green,Orion Green Kitchen Scale,"Orion Green Kitchen Scale designed for home enthusiasts. This reliable kitchen scale features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",609.95,https://images.unsplash.com/photo-1000000000097?auto=format&fit=crop&w=400&q=80
item_00098,fashion,wrist watch,Nexa,silver,Nexa Silver Wrist Watch,"Nexa Silver Wrist Watch designed for fashion enthusiasts. This reliable wrist watch features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",418.44,https://images.unsplash.com/photo-1000000000098?auto=format&fit=crop&w=400&q=80
item_00099,beauty,hair dryer,Vertex,blue,Vertex Blue Hair Dryer,"Vertex Blue Hair Dryer designed for beauty enthusiasts. This reliable hair dryer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",431.61,https://images.unsplash.com/photo-1000000000099?auto=format&fit=crop&w=400&q=80
item_00100,sports,yoga mat,Lumina,brown,Lumina Brown Yoga Mat,"Lumina Brown Yoga Mat designed for sports enthusiasts. This reliable yoga mat features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",459.35,https://images.unsplash.com/photo-1000000000100?auto=format&fit=crop&w=400&q=80
item_00101,books,psychology book,Pulse,white,Pulse White Psychology Book,"Pulse White Psychology Book designed for books enthusiasts. This reliable psychology book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",244.29,https://images.unsplash.com/photo-1000000000101?auto=format&fit=crop&w=400&q=80
item_00102,electronics,tablet,Atlas,silver,Atlas Silver Tablet,"Atlas Silver Tablet designed for electronics enthusiasts. This reliable tablet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",114.22,https://images.unsplash.com/photo-1000000000102?auto=format&fit=crop&w=400&q=80
item_00103,home,kitchen scale,Nexa,black,Nexa Black Kitchen Scale,"Nexa Black Kitchen Scale designed for home enthusiasts. This reliable kitchen scale features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",598.48,https://images.unsplash.com/photo-1000000000103?auto=format&fit=crop&w=400&q=80
item_00104,fashion,denim jacket,Vertex,white,Vertex White Denim Jacket,"Vertex White Denim Jacket designed for fashion enthusiasts. This reliable denim jacket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",317.22,https://images.unsplash.com/photo-1000000000104?auto=format&fit=crop&w=400&q=80
item_00105,beauty,body lotion,Summit,white,Summit White Body Lotion,"Summit White Body Lotion designed for beauty enthusiasts. This reliable body lotion features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",921.75,https://images.unsplash.com/photo-1000000000105?auto=format&fit=crop&w=400&q=80
item_00106,sports,resistance bands,Vertex,white,Vertex White Resistance Bands,"Vertex White Resistance Bands designed for sports enthusiasts. This reliable resistance bands features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",162.07,https://images.unsplash.com/photo-1000000000106?auto=format&fit=crop&w=400&q=80
item_00107,books,science fiction novel,Zenith,black,Zenith Black Science Fiction Novel,"Zenith Black Science Fiction Novel designed for books enthusiasts. This reliable science fiction novel features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",30.93,https://images.unsplash.com/photo-1000000000107?auto=format&fit=crop&w=400&q=80
item_00108,electronics,fitness tracker,Nova,white,Nova White Fitness Tracker,"Nova White Fitness Tracker designed for electronics enthusiasts. This reliable fitness tracker features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",62.84,https://images.unsplash.com/photo-1000000000108?auto=format&fit=crop&w=400&q=80
item_00109,home,coffee maker,Zenith,green,Zenith Green Coffee Maker,"Zenith Green Coffee Maker designed for home enthusiasts. This reliable coffee maker features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",683.9,https://images.unsplash.com/photo-1000000000109?auto=format&fit=crop&w=400&q=80
item_00110,fashion,sunglasses,Orion,silver,Orion Silver Sunglasses,"Orion Silver Sunglasses designed for fashion enthusiasts. This reliable sunglasses features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",509.47,https://images.unsplash.com/photo-1000000000110?auto=format&fit=crop&w=400&q=80
item_00111,beauty,perfume,Atlas,brown,Atlas Brown Perfume,"Atlas Brown Perfume designed for beauty enthusiasts. This reliable perfume features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",852.61,https://images.unsplash.com/photo-1000000000111?auto=format&fit=crop&w=400&q=80
item_00112,sports,resistance bands,Nova,red,Nova Red Resistance Bands,"Nova Red Resistance Bands designed for sports enthusiasts. This reliable resistance bands features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",244.37,https://images.unsplash.com/photo-1000000000112?auto=format&fit=crop&w=400&q=80
item_00113,books,business strategy book,Apex,white,Apex White Business Strategy Book,"Apex White Business Strategy Book designed for books enthusiasts. This reliable business strategy book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",575.51,https://images.unsplash.com/photo-1000000000113?auto=format&fit=crop&w=400&q=80
